ride_length,Conteo_ridelength,member_casual
00:10:14,1673,casual
00:10:14,2533,member
00:10:15,1647,casual
00:10:15,2475,member
00:10:16,1685,casual
00:10:16,2670,member
00:10:17,1678,casual
00:10:17,2569,member
00:10:18,1603,casual
00:10:18,2569,member
00:10:19,1675,casual
00:10:19,2630,member
00:10:20,1657,casual
00:10:20,2599,member
00:10:21,1700,casual
00:10:21,2532,member
00:10:22,1611,casual
00:10:22,2579,member
00:10:23,1669,casual
00:10:23,2611,member
00:10:24,1695,casual
00:10:24,2455,member
00:10:25,1689,casual
00:10:25,2508,member
00:10:26,1599,casual
00:10:26,2445,member
00:10:27,1687,casual
00:10:27,2467,member
00:10:28,1680,casual
00:10:28,2430,member
00:10:29,1729,casual
00:10:29,2582,member
00:10:30,1570,casual
00:10:30,2466,member
00:10:31,1637,casual
00:10:31,2511,member
00:10:32,1656,casual
00:10:32,2586,member
00:10:33,1649,casual
00:10:33,2472,member
00:10:34,1641,casual
00:10:34,2499,member
00:10:35,1644,casual
00:10:35,2501,member
00:10:36,1613,casual
00:10:36,2531,member
00:10:37,1622,casual
00:10:37,2454,member
00:10:38,1591,casual
00:10:38,2435,member
00:10:39,1607,casual
00:10:39,2404,member
00:10:40,1691,casual
00:10:40,2502,member
00:10:41,1609,casual
00:10:41,2408,member
00:10:42,1502,casual
00:10:42,2425,member
00:10:43,1656,casual
00:10:43,2487,member
00:10:44,1647,casual
00:10:44,2397,member
00:10:45,1615,casual
00:10:45,2438,member
00:10:46,1559,casual
00:10:46,2476,member
00:10:47,1658,casual
00:10:47,2447,member
00:10:48,1617,casual
00:10:48,2413,member
00:10:49,1624,casual
00:10:49,2373,member
00:10:50,1590,casual
00:10:50,2376,member
00:10:51,1560,casual
00:10:51,2335,member
00:10:52,1656,casual
00:10:52,2362,member
00:10:53,1677,casual
00:10:53,2372,member
00:10:54,1585,casual
00:10:54,2428,member
00:10:55,1596,casual
00:10:55,2333,member
00:10:56,1574,casual
00:10:56,2457,member
00:10:57,1596,casual
00:10:57,2383,member
00:10:58,1675,casual
00:10:58,2412,member
00:10:59,1629,casual
00:10:59,2357,member
00:11:00,1598,casual
00:11:00,2315,member
00:11:01,1649,casual
00:11:01,2295,member
00:11:02,1600,casual
00:11:02,2340,member
00:11:03,1546,casual
00:11:03,2282,member
00:11:04,1566,casual
00:11:04,2364,member
00:11:05,1543,casual
00:11:05,2361,member
00:11:06,1561,casual
00:11:06,2352,member
00:11:07,1566,casual
00:11:07,2310,member
00:11:08,1485,casual
00:11:08,2289,member
00:11:09,1589,casual
00:11:09,2332,member
00:11:10,1611,casual
00:11:10,2302,member
00:11:11,1593,casual
00:11:11,2315,member
00:11:12,1533,casual
00:11:12,2238,member
00:11:13,1546,casual
00:11:13,2185,member
00:11:14,1452,casual
00:11:14,2360,member
00:11:15,1578,casual
00:11:15,2144,member
00:11:16,1524,casual
00:11:16,2311,member
00:11:17,1550,casual
00:11:17,2235,member
00:11:18,1511,casual
00:11:18,2261,member
00:11:19,1559,casual
00:11:19,2224,member
00:11:20,1540,casual
00:11:20,2159,member
00:11:21,1566,casual
00:11:21,2217,member
00:11:22,1488,casual
00:11:22,2196,member
00:11:23,1594,casual
00:11:23,2173,member
00:11:24,1492,casual
00:11:24,2297,member
00:11:25,1484,casual
00:11:25,2288,member
00:11:26,1462,casual
00:11:26,2282,member
00:11:27,1532,casual
00:11:27,2238,member
00:11:28,1537,casual
00:11:28,2126,member
00:11:29,1558,casual
00:11:29,2226,member
00:11:30,1470,casual
00:11:30,2254,member
00:11:31,1455,casual
00:11:31,2192,member
00:11:32,1506,casual
00:11:32,2193,member
00:11:33,1470,casual
00:11:33,2081,member
00:11:34,1480,casual
00:11:34,2129,member
00:11:35,1471,casual
00:11:35,2132,member
00:11:36,1495,casual
00:11:36,2201,member
00:11:37,1486,casual
00:11:37,2174,member
00:11:38,1550,casual
00:11:38,2221,member
00:11:39,1472,casual
00:11:39,2129,member
00:11:40,1472,casual
00:11:40,2151,member
00:11:41,1508,casual
00:11:41,2123,member
00:11:42,1531,casual
00:11:42,2117,member
00:11:43,1490,casual
00:11:43,2127,member
00:11:44,1474,casual
00:11:44,2161,member
00:11:45,1468,casual
00:11:45,2167,member
00:11:46,1474,casual
00:11:46,2247,member
00:11:47,1464,casual
00:11:47,2125,member
00:11:48,1469,casual
00:11:48,2146,member
00:11:49,1479,casual
00:11:49,2168,member
00:11:50,1486,casual
00:11:50,2068,member
00:11:51,1470,casual
00:11:51,2128,member
00:11:52,1527,casual
00:11:52,2177,member
00:11:53,1420,casual
00:11:53,2052,member
00:11:54,1438,casual
00:11:54,2057,member
00:11:55,1473,casual
00:11:55,2094,member
00:11:56,1490,casual
00:11:56,2123,member
00:11:57,1450,casual
00:11:57,2069,member
00:11:58,1463,casual
00:11:58,2075,member
00:11:59,1427,casual
00:11:59,1994,member
00:12:00,1407,casual
00:12:00,2022,member
00:12:01,1528,casual
00:12:01,1955,member
00:12:02,1520,casual
00:12:02,2043,member
00:12:03,1492,casual
00:12:03,2090,member
00:12:04,1507,casual
00:12:04,2092,member
00:12:05,1475,casual
00:12:05,1977,member
00:12:06,1407,casual
00:12:06,2019,member
00:12:07,1423,casual
00:12:07,2054,member
00:12:08,1439,casual
00:12:08,2036,member
00:12:09,1459,casual
00:12:09,2021,member
00:12:10,1443,casual
00:12:10,1941,member
00:12:11,1435,casual
00:12:11,2056,member
00:12:12,1383,casual
00:12:12,2039,member
00:12:13,1399,casual
00:12:13,1984,member
00:12:14,1381,casual
00:12:14,2060,member
00:12:15,1512,casual
00:12:15,2016,member
00:12:16,1436,casual
00:12:16,2035,member
00:12:17,1405,casual
00:12:17,2095,member
00:12:18,1427,casual
00:12:18,1955,member
00:12:19,1407,casual
00:12:19,2012,member
00:12:20,1387,casual
00:12:20,1945,member
00:12:21,1513,casual
00:12:21,1944,member
00:12:22,1398,casual
00:12:22,1941,member
00:12:23,1344,casual
00:12:23,2012,member
00:12:24,1416,casual
00:12:24,1987,member
00:12:25,1473,casual
00:12:25,1918,member
00:12:26,1385,casual
00:12:26,1913,member
00:12:27,1434,casual
00:12:27,1945,member
00:12:28,1385,casual
00:12:28,1882,member
00:12:29,1320,casual
00:12:29,1854,member
00:12:30,1405,casual
00:12:30,1843,member
00:12:31,1330,casual
00:12:31,1992,member
00:12:32,1380,casual
00:12:32,1892,member
00:12:33,1400,casual
00:12:33,1956,member
00:12:34,1392,casual
00:12:34,1957,member
00:12:35,1434,casual
00:12:35,1983,member
00:12:36,1399,casual
00:12:36,1881,member
00:12:37,1377,casual
00:12:37,1971,member
00:12:38,1309,casual
00:12:38,1839,member
00:12:39,1365,casual
00:12:39,1935,member
00:12:40,1359,casual
00:12:40,1845,member
00:12:41,1329,casual
00:12:41,1892,member
00:12:42,1338,casual
00:12:42,1900,member
00:12:43,1310,casual
00:12:43,1856,member
00:12:44,1325,casual
00:12:44,1846,member
00:12:45,1341,casual
00:12:45,1890,member
00:12:46,1351,casual
00:12:46,1904,member
00:12:47,1367,casual
00:12:47,1887,member
00:12:48,1373,casual
00:12:48,1872,member
00:12:49,1340,casual
00:12:49,1854,member
00:12:50,1336,casual
00:12:50,1900,member
00:12:51,1383,casual
00:12:51,1921,member
00:12:52,1382,casual
00:12:52,1876,member
00:12:53,1322,casual
00:12:53,1827,member
00:12:54,1320,casual
00:12:54,1840,member
00:12:55,1330,casual
00:12:55,1828,member
00:12:56,1355,casual
00:12:56,1832,member
00:12:57,1407,casual
00:12:57,1846,member
00:12:58,1351,casual
00:12:58,1887,member
00:12:59,1379,casual
00:12:59,1817,member
00:13:00,1260,casual
00:13:00,1813,member
00:13:01,1371,casual
00:13:01,1840,member
00:13:02,1370,casual
00:13:02,1840,member
00:13:03,1332,casual
00:13:03,1840,member
00:13:04,1347,casual
00:13:04,1785,member
00:13:05,1298,casual
00:13:05,1859,member
00:13:06,1371,casual
00:13:06,1783,member
00:13:07,1351,casual
00:13:07,1718,member
00:13:08,1316,casual
00:13:08,1768,member
00:13:09,1335,casual
00:13:09,1825,member
00:13:10,1342,casual
00:13:10,1770,member
00:13:11,1286,casual
00:13:11,1861,member
00:13:12,1327,casual
00:13:12,1739,member
00:13:13,1266,casual
00:13:13,1797,member
00:13:14,1281,casual
00:13:14,1725,member
00:13:15,1364,casual
00:13:15,1798,member
00:13:16,1358,casual
00:13:16,1786,member
00:13:17,1275,casual
00:13:17,1683,member
00:13:18,1281,casual
00:13:18,1748,member
00:13:19,1326,casual
00:13:19,1713,member
00:13:20,1317,casual
00:13:20,1723,member
00:13:21,1299,casual
00:13:21,1789,member
00:13:22,1256,casual
00:13:22,1707,member
00:13:23,1277,casual
00:13:23,1780,member
00:13:24,1233,casual
00:13:24,1686,member
00:13:25,1279,casual
00:13:25,1728,member
00:13:26,1291,casual
00:13:26,1719,member
00:13:27,1264,casual
00:13:27,1784,member
00:13:28,1332,casual
00:13:28,1810,member
00:13:29,1341,casual
00:13:29,1655,member
00:13:30,1324,casual
00:13:30,1657,member
00:13:31,1291,casual
00:13:31,1748,member
00:13:32,1264,casual
00:13:32,1670,member
00:13:33,1270,casual
00:13:33,1660,member
00:13:34,1275,casual
00:13:34,1702,member
00:13:35,1320,casual
00:13:35,1762,member
00:13:36,1301,casual
00:13:36,1659,member
00:13:37,1239,casual
00:13:37,1778,member
00:13:38,1349,casual
00:13:38,1678,member
00:13:39,1260,casual
00:13:39,1709,member
00:13:40,1273,casual
00:13:40,1690,member
00:13:41,1278,casual
00:13:41,1689,member
00:13:42,1275,casual
00:13:42,1696,member
00:13:43,1242,casual
00:13:43,1706,member
00:13:44,1261,casual
00:13:44,1692,member
00:13:45,1214,casual
00:13:45,1690,member
00:13:46,1247,casual
00:13:46,1687,member
00:13:47,1271,casual
00:13:47,1673,member
00:13:48,1208,casual
00:13:48,1675,member
00:13:49,1262,casual
00:13:49,1669,member
00:13:50,1237,casual
00:13:50,1695,member
00:13:51,1226,casual
00:13:51,1661,member
00:13:52,1269,casual
00:13:52,1625,member
00:13:53,1248,casual
00:13:53,1665,member
00:13:54,1262,casual
00:13:54,1634,member
00:13:55,1181,casual
00:13:55,1677,member
00:13:56,1171,casual
00:13:56,1629,member
00:13:57,1228,casual
00:13:57,1657,member
00:13:58,1140,casual
00:13:58,1635,member
00:13:59,1239,casual
00:13:59,1539,member
00:14:00,1260,casual
00:14:00,1590,member
00:14:01,1190,casual
00:14:01,1558,member
00:14:02,1198,casual
00:14:02,1586,member
00:14:03,1255,casual
00:14:03,1604,member
00:14:04,1198,casual
00:14:04,1568,member
00:14:05,1222,casual
00:14:05,1551,member
00:14:06,1162,casual
00:14:06,1619,member
00:14:07,1224,casual
00:14:07,1592,member
00:14:08,1210,casual
00:14:08,1659,member
00:14:09,1205,casual
00:14:09,1549,member
00:14:10,1193,casual
00:14:10,1550,member
00:14:11,1176,casual
00:14:11,1621,member
00:14:12,1176,casual
00:14:12,1604,member
00:14:13,1238,casual
00:14:13,1514,member
00:14:14,1200,casual
00:14:14,1545,member
00:14:15,1209,casual
00:14:15,1593,member
00:14:16,1146,casual
00:14:16,1563,member
00:14:17,1265,casual
00:14:17,1515,member
00:14:18,1199,casual
00:14:18,1537,member
00:14:19,1121,casual
00:14:19,1522,member
00:14:20,1180,casual
00:14:20,1590,member
00:14:21,1174,casual
00:14:21,1591,member
00:14:22,1215,casual
00:14:22,1526,member
00:14:23,1211,casual
00:14:23,1563,member
00:14:24,1155,casual
00:14:24,1546,member
00:14:25,1105,casual
00:14:25,1573,member
00:14:26,1139,casual
00:14:26,1570,member
00:14:27,1202,casual
00:14:27,1544,member
00:14:28,1109,casual
00:14:28,1582,member
00:14:29,1149,casual
00:14:29,1609,member
00:14:30,1185,casual
00:14:30,1553,member
00:14:31,1151,casual
00:14:31,1566,member
00:14:32,1190,casual
00:14:32,1588,member
00:14:33,1163,casual
00:14:33,1496,member
00:14:34,1165,casual
00:14:34,1501,member
00:14:35,1178,casual
00:14:35,1478,member
00:14:36,1130,casual
00:14:36,1546,member
00:14:37,1163,casual
00:14:37,1500,member
00:14:38,1197,casual
00:14:38,1489,member
00:14:39,1147,casual
00:14:39,1403,member
00:14:40,1219,casual
00:14:40,1499,member
00:14:41,1167,casual
00:14:41,1470,member
00:14:42,1168,casual
00:14:42,1496,member
00:14:43,1218,casual
00:14:43,1445,member
00:14:44,1158,casual
00:14:44,1489,member
00:14:45,1165,casual
00:14:45,1456,member
00:14:46,1169,casual
00:14:46,1557,member
00:14:47,1142,casual
00:14:47,1480,member
00:14:48,1161,casual
00:14:48,1464,member
00:14:49,1151,casual
00:14:49,1432,member
00:14:50,1121,casual
00:14:50,1487,member
00:14:51,1153,casual
00:14:51,1444,member
00:14:52,1124,casual
00:14:52,1447,member
00:14:53,1182,casual
00:14:53,1414,member
00:14:54,1126,casual
00:14:54,1451,member
00:14:55,1175,casual
00:14:55,1456,member
00:14:56,1138,casual
00:14:56,1472,member
00:14:57,1081,casual
00:14:57,1440,member
00:14:58,1230,casual
00:14:58,1470,member
00:14:59,1166,casual
00:14:59,1516,member
00:15:00,1126,casual
00:15:00,1456,member
00:15:01,1092,casual
00:15:01,1400,member
00:15:02,1110,casual
00:15:02,1460,member
00:15:03,1130,casual
00:15:03,1403,member
00:15:04,1186,casual
00:15:04,1438,member
00:15:05,1080,casual
00:15:05,1372,member
00:15:06,1099,casual
00:15:06,1474,member
00:15:07,1124,casual
00:15:07,1428,member
00:15:08,1067,casual
00:15:08,1339,member
00:15:09,1070,casual
00:15:09,1461,member
00:15:10,1117,casual
00:15:10,1410,member
00:15:11,1167,casual
00:15:11,1366,member
00:15:12,1071,casual
00:15:12,1402,member
00:15:13,1054,casual
00:15:13,1508,member
00:15:14,1038,casual
00:15:14,1388,member
00:15:15,1080,casual
00:15:15,1471,member
00:15:16,1014,casual
00:15:16,1296,member
00:15:17,1045,casual
00:15:17,1389,member
00:15:18,1070,casual
00:15:18,1386,member
00:15:19,1086,casual
00:15:19,1395,member
00:15:20,1007,casual
00:15:20,1373,member
00:15:21,1120,casual
00:15:21,1325,member
00:15:22,1073,casual
00:15:22,1391,member
00:15:23,1110,casual
00:15:23,1389,member
00:15:24,1063,casual
00:15:24,1367,member
00:15:25,1081,casual
00:15:25,1385,member
00:15:26,1034,casual
00:15:26,1373,member
00:15:27,1085,casual
00:15:27,1402,member
00:15:28,1056,casual
00:15:28,1395,member
00:15:29,1160,casual
00:15:29,1398,member
00:15:30,1100,casual
00:15:30,1312,member
00:15:31,1107,casual
00:15:31,1268,member
00:15:32,1086,casual
00:15:32,1346,member
00:15:33,1084,casual
00:15:33,1329,member
00:15:34,1077,casual
00:15:34,1348,member
00:15:35,1065,casual
00:15:35,1340,member
00:15:36,1091,casual
00:15:36,1398,member
00:15:37,1094,casual
00:15:37,1341,member
00:15:38,1064,casual
00:15:38,1287,member
00:15:39,1077,casual
00:15:39,1308,member
00:15:40,1078,casual
00:15:40,1317,member
00:15:41,1072,casual
00:15:41,1365,member
00:15:42,1040,casual
00:15:42,1379,member
00:15:43,1042,casual
00:15:43,1350,member
00:15:44,1056,casual
00:15:44,1355,member
00:15:45,1035,casual
00:15:45,1407,member
00:15:46,1012,casual
00:15:46,1350,member
00:15:47,1066,casual
00:15:47,1303,member
00:15:48,1059,casual
00:15:48,1349,member
00:15:49,1041,casual
00:15:49,1295,member
00:15:50,1035,casual
00:15:50,1273,member
00:15:51,1122,casual
00:15:51,1348,member
00:15:52,1013,casual
00:15:52,1335,member
00:15:53,1047,casual
00:15:53,1345,member
00:15:54,1079,casual
00:15:54,1322,member
00:15:55,1040,casual
00:15:55,1264,member
00:15:56,1032,casual
00:15:56,1341,member
00:15:57,1036,casual
00:15:57,1267,member
00:15:58,1034,casual
00:15:58,1274,member
00:15:59,1006,casual
00:15:59,1269,member
00:16:00,985,casual
00:16:00,1303,member
00:16:01,1018,casual
00:16:01,1328,member
00:16:02,996,casual
00:16:02,1221,member
00:16:03,1065,casual
00:16:03,1305,member
00:16:04,1007,casual
00:16:04,1255,member
00:16:05,973,casual
00:16:05,1256,member
00:16:06,1035,casual
00:16:06,1233,member
00:16:07,971,casual
00:16:07,1323,member
00:16:08,994,casual
00:16:08,1240,member
00:16:09,1005,casual
00:16:09,1188,member
00:16:10,1042,casual
00:16:10,1213,member
00:16:11,1050,casual
00:16:11,1201,member
00:16:12,1056,casual
00:16:12,1173,member
00:16:13,981,casual
00:16:13,1230,member
00:16:14,951,casual
00:16:14,1265,member
00:16:15,1024,casual
00:16:15,1226,member
00:16:16,1004,casual
00:16:16,1177,member
00:16:17,993,casual
00:16:17,1247,member
00:16:18,971,casual
00:16:18,1222,member
00:16:19,1017,casual
00:16:19,1250,member
00:16:20,1015,casual
00:16:20,1205,member
00:16:21,996,casual
00:16:21,1217,member
00:16:22,1003,casual
00:16:22,1152,member
00:16:23,968,casual
00:16:23,1211,member
00:16:24,949,casual
00:16:24,1229,member
00:16:25,990,casual
00:16:25,1261,member
00:16:26,990,casual
00:16:26,1200,member
00:16:27,960,casual
00:16:27,1189,member
00:16:28,954,casual
00:16:28,1210,member
00:16:29,935,casual
00:16:29,1204,member
00:16:30,969,casual
00:16:30,1214,member
00:16:31,972,casual
00:16:31,1208,member
00:16:32,980,casual
00:16:32,1240,member
00:16:33,963,casual
00:16:33,1156,member
00:16:34,1019,casual
00:16:34,1229,member
00:16:35,962,casual
00:16:35,1128,member
00:16:36,1012,casual
00:16:36,1223,member
00:16:37,992,casual
00:16:37,1179,member
00:16:38,1003,casual
00:16:38,1155,member
00:16:39,975,casual
00:16:39,1206,member
00:16:40,970,casual
00:16:40,1220,member
00:16:41,975,casual
00:16:41,1145,member
00:16:42,1027,casual
00:16:42,1205,member
00:16:43,994,casual
00:16:43,1202,member
00:16:44,977,casual
00:16:44,1137,member
00:16:45,887,casual
00:16:45,1150,member
00:16:46,962,casual
00:16:46,1132,member
00:16:47,979,casual
00:16:47,1100,member
00:16:48,998,casual
00:16:48,1140,member
00:16:49,991,casual
00:16:49,1112,member
00:16:50,950,casual
00:16:50,1154,member
00:16:51,951,casual
00:16:51,1117,member
00:16:52,1029,casual
00:16:52,1145,member
00:16:53,990,casual
00:16:53,1098,member
00:16:54,956,casual
00:16:54,1168,member
00:16:55,930,casual
00:16:55,1099,member
00:16:56,971,casual
00:16:56,1120,member
00:16:57,935,casual
00:16:57,1140,member
00:16:58,953,casual
00:16:58,1180,member
00:16:59,982,casual
00:16:59,1108,member
00:17:00,975,casual
00:17:00,1110,member
00:17:01,981,casual
00:17:01,1104,member
00:17:02,969,casual
00:17:02,1139,member
00:17:03,939,casual
00:17:03,1151,member
00:17:04,916,casual
00:17:04,1157,member
00:17:05,927,casual
00:17:05,1155,member
00:17:06,932,casual
00:17:06,1189,member
00:17:07,887,casual
00:17:07,1097,member
00:17:08,966,casual
00:17:08,1099,member
00:17:09,887,casual
00:17:09,1082,member
00:17:10,934,casual
00:17:10,1132,member
00:17:11,931,casual
00:17:11,1090,member
00:17:12,909,casual
00:17:12,1091,member
00:17:13,949,casual
00:17:13,1110,member
00:17:14,916,casual
00:17:14,1134,member
00:17:15,907,casual
00:17:15,1090,member
00:17:16,935,casual
00:17:16,1132,member
00:17:17,945,casual
00:17:17,1115,member
00:17:18,864,casual
00:17:18,1121,member
00:17:19,916,casual
00:17:19,1101,member
00:17:20,905,casual
00:17:20,1075,member
00:17:21,854,casual
00:17:21,1072,member
00:17:22,900,casual
00:17:22,1133,member
00:17:23,902,casual
00:17:23,1084,member
00:17:24,910,casual
00:17:24,1054,member
00:17:25,856,casual
00:17:25,1061,member
00:17:26,890,casual
00:17:26,1088,member
00:17:27,939,casual
00:17:27,1079,member
00:17:28,936,casual
00:17:28,1071,member
00:17:29,902,casual
00:17:29,1092,member
00:17:30,880,casual
00:17:30,1053,member
00:17:31,911,casual
00:17:31,1040,member
00:17:32,936,casual
00:17:32,999,member
00:17:33,878,casual
00:17:33,1046,member
00:17:34,921,casual
00:17:34,1058,member
00:17:35,878,casual
00:17:35,1037,member
00:17:36,895,casual
00:17:36,1091,member
00:17:37,859,casual
00:17:37,1047,member
00:17:38,956,casual
00:17:38,1033,member
00:17:39,895,casual
00:17:39,1085,member
00:17:40,890,casual
00:17:40,1051,member
00:17:41,860,casual
00:17:41,1002,member
00:17:42,835,casual
00:17:42,1067,member
00:17:43,878,casual
00:17:43,1007,member
00:17:44,887,casual
00:17:44,949,member
00:17:45,894,casual
00:17:45,1000,member
00:17:46,836,casual
00:17:46,1063,member
00:17:47,877,casual
00:17:47,1028,member
00:17:48,882,casual
00:17:48,1040,member
00:17:49,942,casual
00:17:49,1054,member
00:17:50,846,casual
00:17:50,980,member
00:17:51,897,casual
00:17:51,1031,member
00:17:52,893,casual
00:17:52,1029,member
00:17:53,882,casual
00:17:53,1018,member
00:17:54,877,casual
00:17:54,965,member
00:17:55,829,casual
00:17:55,956,member
00:17:56,855,casual
00:17:56,988,member
00:17:57,935,casual
00:17:57,1066,member
00:17:58,837,casual
